Age_Ma,CO2_xPAL,CO2_ppm,DeltaT_K,T_C,F_sil_total,F_degas,F_prec,Fw_D,Fw_C,F_vsw_Mg,WI_mult,F_sil_blag,pH,Dolomite,Calcite,M_Mg,M_Ca,M_HCO3
332,948.633612373264,265617.411464514,19.7551081340608,34.7551081340608,5.13981906961246,5.35714400361091,95.739974955284,2.03853347976999,86.6214790573294,4.28519505930477,0.632423560157278,41.2501139765122,6.19633318843029,143.379110012376,4621.86916486012,57.8043283011795,50.8220549161176,42.0527664344929
331,949.271259433288,265795.952641321,19.7570448948698,34.7570448948699,5.21915130415771,5.2533614936499,95.9846712512835,2.00946881790606,86.8278743902141,4.23969798988048,0.642184910416271,41.3101710904054,6.19789260730407,141.129550517663,4626.15357416232,58.2915802841046,50.4246224826572,42.2324055334233
330,946.997030952137,265159.168666598,19.7501324429581,34.7501324429581,5.29848353870296,5.15019273392194,96.1698746186772,1.97945751164588,86.9766353040527,4.197003967589,0.651946260675264,41.3416063315847,6.20044024072217,138.916017718722,4630.55904560538,58.833285415484,49.9562557119207,42.3790822547105
329,942.506950148671,263901.946041628,19.7364348409913,34.7364348409914,5.37781577324821,5.14777845205895,96.4242184332291,1.95138233482929,87.192840634187,4.23649569559291,0.661707610934257,41.4042328764165,6.20366014260837,136.738674991705,4635.04775985771,59.3901265737323,49.4558773766165,42.4920079005964
328,936.823724493471,262310.642858172,19.7190039770415,34.7190039770416,5.45714800779346,5.14577541229743,96.6533505708761,1.9230925061696,87.3841574676416,4.27443834583711,0.67146896119325,41.4546229813426,6.20713843134144,134.592455560076,4639.5693885943,59.922032885567,48.9656648336364,42.5753954383005
327,929.93176700497,260380.894761392,19.6977230439033,34.6977230439033,5.53648024233871,5.14390388048126,96.8557105624923,1.89459716855205,87.5492631391074,4.31068291923203,0.681230311452243,41.4921815459424,6.21088949286602,132.477999287038,4644.12399395742,60.4301343817575,48.4842457598647,42.6287602831211
326,921.843268664442,258116.115226044,19.6725458236171,34.6725458236171,5.61581247688396,5.14216292968106,97.0310942569808,1.86591561717554,87.6876346368818,4.34534522181603,0.690991661711236,41.5167042759855,6.21492292902001,130.395214557841,4648.71094379737,60.9160545114397,48.0100691437684,42.65224731029
325,912.556039388838,255515.691028875,19.643363355409,34.643363355409,5.6951447114292,5.14055325853351,97.1785265767443,1.83706240700259,87.7983323570924,4.37851401775937,0.700753011970229,41.5277856504163,6.21925283474216,128.344382973661,4653.33007223806,61.3810376321407,47.5417521919844,42.6455796481214
324,902.074207241695,252580.778027675,19.6100682280353,34.6100682280353,5.77447694597445,5.13907495106945,97.2971925330543,1.8080509484573,87.8804370352998,4.41028079234909,0.710514362229222,41.5250334341459,6.22389330111661,126.325619978235,4657.98111281102,61.8263662478844,47.0779166692366,42.6085658341086
323,890.402483236625,249312.695306255,19.5725350526268,34.5725350526268,5.8538091805197,5.13772811079282,97.3860325179977,1.77889246938507,87.932917774284,4.4407315822045,0.720275712488215,41.5080043564265,6.22885981028151,124.339028532762,4662.66385586712,62.2532464795024,46.6172287651823,42.5409504892325
322,882.489464852147,247097.050158601,19.5468208938421,34.546820893842,4.48792325882008,5.13619344644148,96.0099209219863,1.75182313398649,88.0614827236823,4.4591901494297,0.552211734813003,41.529411550043,6.23214075952883,122.383732383894,4667.06782980188,62.5120114406033,46.3293809911445,42.4827848633587
321,891.457927773963,249608.21977671,19.5759600185205,34.5759600185204,4.72441205500649,5.13360849105628,96.7144457136532,1.73257539528382,88.5514686324513,4.43905265040431,0.581310246724783,41.7311703614681,6.2284627923712,120.45435530524,4670.36348544945,62.2297100523969,46.6465989038708,42.5526179123983
320,896.556014864237,251035.684161986,19.5923941579054,34.5923941579054,4.87201609409486,5.13130145362068,97.2385875239208,1.71170107513593,88.9579720873664,4.42713177234565,0.599472028419737,41.8914920969031,6.22636219084972,118.547931471726,4673.85907905314,62.0625549476818,46.8321836452726,42.5894771857713
319,903.245034256105,252908.609591709,19.6138138233995,34.6138138233995,4.64483007447898,5.16247060026996,97.2801881743542,1.68950969469492,89.2852418701746,4.43950680975681,0.571518166737546,42.015590907512,6.2235780572091,116.665811835354,4677.21187661759,61.8315900422459,47.0849213715774,42.6330228275086
318,914.346789240408,256017.100987314,19.6490158048054,34.6490158048053,4.4176440548631,5.1933546505019,97.416468307346,1.66931161785872,89.7047215602617,4.44103201342002,0.543564305055355,42.1857953270022,6.21901883970737,114.806534327494,4680.24656612846,61.453433787741,47.4997121164419,42.706291808228
317,929.922011971681,260378.163352071,19.6976700732276,34.6976700732276,4.19045803524722,5.2239360380875,97.6463036397044,1.65096943115696,90.2150775020333,4.43220141215415,0.515610443373163,42.4014538473317,6.21276614676964,112.968600876645,4682.9595022449,60.9378845930215,48.0684080786791,42.8125853432643
316,949.781972848109,265938.952397471,19.7585550137429,34.7585550137429,3.96327201563135,5.25421865146787,97.9624143146404,1.63423680131016,90.8089576064849,4.41404815192702,0.487656581690972,42.6589522358789,6.20500736073153,111.149518268764,4685.36548927379,60.3014368604675,48.7747959805596,42.9524656819251
315,973.999069123201,272719.739354496,19.8310988800579,34.8310988800579,3.73608599601547,5.28418952267609,98.3608245612047,1.61896714376992,91.4834168063975,4.3869872192013,0.459702720008781,42.95692378603,6.19584298674608,109.348162967911,4687.46103748738,59.5521305580247,49.6117133294949,43.1276877749157
314,1002.56363594424,280717.818064387,19.9143836965555,34.9143836965555,3.50889997639959,5.31384214068566,98.8374246970686,1.60497703067345,92.2331392088984,4.35160078602066,0.43174885832659,43.2928539928631,6.18541141160869,107.563173183856,4689.24896897358,58.6999503061675,50.5693920347295,43.3386846816681
313,1035.47131740695,289931.968873945,20.0074408113425,35.0074408113425,3.28171395678371,5.34317048473258,99.386110378191,1.59208637090549,93.0523983887009,4.30843403307966,0.403794996644399,43.6640548153088,6.1738518283618,105.793370663384,4690.73204327458,57.7541350108092,51.6385114598365,43.5852929411636
312,1072.37202324801,300264.166509443,20.1084374338794,35.1084374338794,3.13329294388953,5.37219335160851,100.077744103626,1.58002315368411,93.9293445994272,4.25871313641293,0.38553269127812,44.0647735059435,6.16140455371038,104.03741346701,4691.93528110973,56.732418375373,52.7997969634401,43.8644306774983
311,1110.66764772487,310986.941362963,20.2095578191233,35.2095578191232,3.13329294388953,5.40107673174468,100.93109473706,1.56779230288871,94.8110299659381,4.20881329124782,0.38553269127812,44.4686692142855,6.14906836363206,102.295666809115,4693.01835956995,55.7212707590283,53.9580223344573,44.1585861868442
310,1149.41833656784,321837.134238995,20.3083836512313,35.3083836512313,3.13329294388953,5.42988445256454,101.768379057262,1.55506471469539,95.6775592703453,4.16074870328796,0.38553269127812,44.8658727712264,6.13713448840029,100.568212435734,4694.04006130858,54.7467156789533,55.0835369754157,44.4605053086106
309,1188.6331717798,332817.288098345,20.4050486303787,35.4050486303787,3.13329294388953,5.45861835449469,102.475928085179,1.54011133602878,96.4180866440285,4.1143303206998,0.38553269127812,45.2044569469811,6.12557076061861,98.8564720622204,4694.99814821871,53.8056168083699,56.1789247961193,44.7690832088516
308,1228.31368976741,343927.833134874,20.4996964307734,35.4996964307734,3.13329294388953,5.48728104416039,103.16727928467,1.52479721263476,97.142950653167,4.06936884547597,0.38553269127812,45.536204900962,6.11434508197417,97.1615536276021,4695.89132101625,52.8947717786275,57.246887617053,45.0833187912339
307,1268.48364712492,355175.421194978,20.5923511445575,35.5923511445575,3.13329294388953,5.51587003544596,103.846245430999,1.50918907625945,97.8551929160813,4.02582918063159,0.38553269127812,45.8625845712583,6.10344841271537,95.4844873198914,4696.71659577602,52.0136235436968,58.2877909524733,45.4028289922132
306,1309.11752465685,366552.906903919,20.6832222733298,35.6832222733298,3.13329294388953,5.54439008931238,104.512993080671,1.49333071189031,98.5560217774403,3.98354448234536,0.38553269127812,46.1841479951559,6.0928418949479,93.8244876904661,4697.47777226835,51.1588483846106,59.3045458626919,45.7267884944792
305,1350.23183615127,378064.914122356,20.7723409752221,35.7723409752221,3.13329294388953,5.57283954416546,105.168522572034,1.47723935649463,99.2455212519328,3.94247465051565,0.38553269127812,46.5009673326966,6.0825165406692,92.1822961916257,4698.17278691344,50.3297672526688,60.2976676048357,46.0548697148838
304,1391.82917738536,389712.169667901,20.8597865186306,35.8597865186306,3.13329294388953,5.60121873012881,105.812571495484,1.46093884132525,99.9240870992565,3.90254546645469,0.38553269127812,46.8132450340972,6.07245589252063,90.5581366680013,4698.80147565726,49.5249817571128,61.2683413681688,46.3866462504384
303,1433.91176517506,401495.294249018,20.9456320013567,35.9456320013567,3.13329294388953,5.62952793881817,106.446119134463,1.44445158868892,100.592082532478,3.86368763151061,0.38553269127812,47.1211675865003,6.06264493779884,88.9522089155253,4699.36370106932,48.7431885100542,62.2176784974539,46.7217340148921
302,1476.48148051588,413414.814544446,21.0299450275675,36.0299450275675,3.13329294388953,5.657767426264,107.069261451255,1.42779872913206,101.249841954818,3.82583648339014,0.38553269127812,47.4249072942219,6.05306994659832,87.3646901013898,4699.85935196381,47.9831727881658,63.1467204143578,47.0597864049232
301,1519.53990299083,425471.172837433,21.1127882859938,36.1127882859938,3.13329294388953,5.68593741522336,107.681823671653,1.41100020244166,101.897674130298,3.78893174772525,0.38553269127812,47.7246237920513,6.04371833566932,85.7957360229239,4700.28834283744,47.2438028552806,64.0564423708327,47.4004904521034
300,1563.07302032109,437660.445689906,21.1942623843975,36.1942623843975,3.13329294388953,5.71404025395166,108.286082867742,1.39407824749603,102.536157374151,3.75289115463082,0.38553269127812,48.0205819130031,6.03457227609491,84.2448952793417,4700.65269560432,46.5234440656714,64.9483047940053,47.7434977192297
